,points,province,variety,price
109152,2,Northeastern Italy,Chardonnay,28
109157,3,Loire Valley,Sauvignon Blanc,26
109158,3,California,Pinot Noir,45
109160,3,California,Red Blend,22
109165,3,California,Pinot Noir,48
109169,2,California,Pinot Noir,26
109170,2,Burgundy,Chardonnay,23
109172,2,California,Pinot Noir,20
109173,2,California,Pinot Noir,24
109174,3,Hawke's Bay,Sauvignon Blanc,20
109177,3,Tuscany,Red Blend,44
109178,3,California,Cabernet Sauvignon,40
109180,3,Tuscany,Cabernet Sauvignon,35
109181,4,California,Pinot Noir,60
109188,2,California,Chardonnay,16
109189,2,Virginia,Sauvignon Blanc,16
109191,3,Burgundy,Pinot Noir,50
109192,3,Virginia,Chardonnay,35
109195,4,Oregon,Chardonnay,34
109196,1,California,Cabernet Sauvignon,20
109198,2,California,Sauvignon Blanc,14
109203,2,Robertson,Chardonnay,10
109212,2,California,Chardonnay,24
109213,3,Southern Italy,Red Blend,79
109214,3,Washington,Red Blend,30
109217,3,California,Cabernet Sauvignon,75
109221,2,California,Pinot Noir,45
109222,3,Wairarapa,Pinot Noir,50
109223,2,Loire Valley,Chardonnay,10
109225,4,California,Chardonnay,48
109226,2,California,Cabernet Sauvignon,65
109232,2,California,Pinot Noir,11
109235,2,California,Sauvignon Blanc,9
109241,3,Marlborough,Sauvignon Blanc,18
109242,4,Burgundy,Chardonnay,30
109246,3,Sicily & Sardinia,Red Blend,55
109248,2,Oregon,Sauvignon Blanc,25
109249,2,California,Cabernet Sauvignon,8
109250,2,California,Pinot Noir,30
109252,2,California,Pinot Noir,46
109253,3,Loire Valley,Sauvignon Blanc,25
109256,2,California,Chardonnay,35
109257,2,Sicily & Sardinia,Red Blend,8
109260,3,California,Pinot Noir,44
109263,3,Central Italy,Red Blend,25
109265,2,California,Cabernet Sauvignon,25
109266,3,California,Pinot Noir,30
109269,3,California,Chardonnay,33
109275,2,Washington,Red Blend,28
109278,2,California,Cabernet Sauvignon,20
109281,2,California,Sauvignon Blanc,20
109289,4,California,Chardonnay,35
109290,3,California,Cabernet Sauvignon,90
109293,3,California,Cabernet Sauvignon,27
109295,3,California,Pinot Noir,66
109297,2,Mendoza Province,Chardonnay,45
109304,4,California,Pinot Noir,55
109307,3,Southwest France,Red Blend,13
109308,3,Tuscany,Red Blend,31
109320,3,California,Sauvignon Blanc,37
109321,2,Sebes,Sauvignon Blanc,9
109322,2,Drama,Red Blend,30
109323,2,California,Chardonnay,25
109324,3,Oregon,Pinot Noir,19
109328,3,Tuscany,Red Blend,25
109333,2,Piedmont,Red Blend,19
109336,4,Burgundy,Pinot Noir,280
109339,2,Central Otago,Pinot Noir,15
109340,4,California,Pinot Noir,40
109345,2,Mendoza Province,Cabernet Sauvignon,14
109348,4,California,Pinot Noir,65
109349,2,California,Chardonnay,14
109350,2,California,Cabernet Sauvignon,75
109352,4,Tuscany,Red Blend,70
109353,2,Washington,Red Blend,39
109355,3,Burgundy,Pinot Noir,70
109357,2,Western Cape,Sauvignon Blanc,10
109361,3,Washington,Chardonnay,11
109362,3,Washington,Chardonnay,30
109366,3,Oregon,Pinot Noir,16
109367,1,California,Sauvignon Blanc,14
109368,2,Tuscany,Red Blend,110
109371,5,California,Pinot Noir,57
109372,2,South Australia,Cabernet Sauvignon,17
109373,2,California,Pinot Noir,25
109376,3,California,Chardonnay,31
109380,5,California,Cabernet Sauvignon,50
109381,2,Casablanca Valley,Pinot Noir,13
109383,2,New York,Chardonnay,19
109384,4,California,Cabernet Sauvignon,80
109388,1,Mendoza Province,Chardonnay,10
109389,2,California,Chardonnay,16
109391,3,Martinborough,Pinot Noir,70
109392,3,California,Chardonnay,44
109395,3,California,Chardonnay,45
109399,2,California,Chardonnay,22
109400,2,New York,Sauvignon Blanc,16
109402,3,Washington,Chardonnay,28
109403,4,California,Chardonnay,42
109407,2,California,Chardonnay,32
109411,3,Burgundy,Pinot Noir,85
109415,2,California,Pinot Noir,60
109416,3,California,Pinot Noir,35
109417,3,Loire Valley,Sauvignon Blanc,32
109419,3,California,Pinot Noir,48
109425,1,Mendoza Province,Chardonnay,10
109427,2,California,Chardonnay,22
109438,2,Neszmély,Sauvignon Blanc,9
109439,2,Oregon,Pinot Noir,15
109440,2,California,Chardonnay,20
109442,2,California,Chardonnay,12
109443,2,California,Chardonnay,20
109447,4,Washington,Cabernet Sauvignon,29
109449,2,California,Chardonnay,29
109451,3,Veneto,Red Blend,60
109456,2,California,Chardonnay,12
109458,3,Washington,Chardonnay,25
109461,4,Washington,Cabernet Sauvignon,45
109462,4,California,Pinot Noir,80
109466,2,California,Pinot Noir,20
109470,3,Burgundy,Chardonnay,26
109474,3,Tuscany,Red Blend,24
109475,1,Australia Other,Chardonnay,10
109478,3,Oregon,Pinot Noir,45
109481,2,Southwest France,Sauvignon Blanc,8
109486,3,California,Cabernet Sauvignon,32
109487,2,Burgundy,Pinot Noir,16
109491,3,Champagne,Chardonnay,400
109494,2,California,Pinot Noir,34
109495,2,California,Chardonnay,30
109496,3,Catalonia,Red Blend,80
109499,3,Champagne,Chardonnay,55
109506,2,California,Red Blend,16
109509,3,Burgundy,Pinot Noir,23
109511,3,California,Pinot Noir,40
109514,2,New Zealand,Chardonnay,14
109517,4,California,Chardonnay,38
109519,2,California,Chardonnay,25
109520,3,Oregon,Chardonnay,16
109523,2,California,Sauvignon Blanc,35
109524,2,California,Cabernet Sauvignon,45
109528,4,California,Pinot Noir,40
109530,2,Burgundy,Chardonnay,41
109532,2,South Australia,Pinot Noir,20
109534,4,Languedoc-Roussillon,Red Blend,300
109535,2,Villány,Cabernet Sauvignon,29
109537,1,New Mexico,Red Blend,22
109538,2,California,Cabernet Sauvignon,17
109550,4,California,Pinot Noir,40
109551,3,Washington,Red Blend,50
109553,3,California,Pinot Noir,54
109555,2,California,Sauvignon Blanc,18
109556,3,California,Chardonnay,11
109557,2,California,Pinot Noir,36
109558,2,Maipo Valley,Cabernet Sauvignon,20
109560,3,California,Pinot Noir,65
109561,2,California,Sauvignon Blanc,15
109564,1,California,Cabernet Sauvignon,20
109570,2,California,Chardonnay,10
109571,2,California,Chardonnay,29
109572,4,California,Cabernet Sauvignon,96
109573,3,New York,Chardonnay,14
109576,2,California,Cabernet Sauvignon,65
109577,3,Oregon,Pinot Noir,45
109578,2,California,Pinot Noir,20
109586,3,Galilee,Cabernet Sauvignon,25
109591,3,Tuscany,Chardonnay,120
109594,2,California,Pinot Noir,32
109595,1,California,Pinot Noir,33
109600,2,California,Chardonnay,16
109603,2,Cachapoal Valley,Red Blend,24
109604,4,Tuscany,Red Blend,45
109608,3,California,Red Blend,15
109610,3,Tuscany,Red Blend,60
109611,2,California,Chardonnay,34
109614,5,California,Pinot Noir,78
109615,2,California,Red Blend,16
109622,2,Australia Other,Cabernet Sauvignon,12
109630,2,New York,Pinot Noir,25
109631,2,Central Valley,Cabernet Sauvignon,7
109632,2,Tuscany,Red Blend,34
109634,2,California,Pinot Noir,17
109635,3,Burgundy,Chardonnay,36
109636,3,Oregon,Pinot Noir,18
109637,2,California,Sauvignon Blanc,15
109638,3,California,Cabernet Sauvignon,22
109639,3,California,Cabernet Sauvignon,75
109646,3,Burgundy,Chardonnay,58
109647,2,California,Pinot Noir,32
109656,3,Central Otago,Chardonnay,52
109658,2,Marlborough,Sauvignon Blanc,16
109660,1,Virginia,Red Blend,27
109663,3,California,Cabernet Sauvignon,35
109670,3,California,Cabernet Sauvignon,46
109676,3,Aconcagua Valley,Cabernet Sauvignon,92
109679,2,California,Cabernet Sauvignon,45
109680,1,California,Pinot Noir,25
109683,2,Cachapoal Valley,Cabernet Sauvignon,20
109685,2,Burgundy,Pinot Noir,47
109687,2,Oregon,Pinot Noir,38
109688,2,California,Chardonnay,17
109693,2,California,Chardonnay,22
109694,4,Oregon,Chardonnay,75
109696,2,Nelson,Sauvignon Blanc,17
109699,4,California,Cabernet Sauvignon,40
109700,1,Mendoza Province,Chardonnay,14
109701,4,Central Italy,Red Blend,48
109702,3,Washington,Red Blend,28
109703,2,Hawke's Bay,Sauvignon Blanc,13
109704,3,Tuscany,Red Blend,69
109705,3,South Australia,Cabernet Sauvignon,18
109707,3,California,Chardonnay,54
109708,2,California,Pinot Noir,28
109712,4,California,Cabernet Sauvignon,65
109713,4,Washington,Red Blend,55
109716,2,California,Chardonnay,30
109717,2,California,Pinot Noir,8
109721,2,California,Pinot Noir,25
109722,1,Mendoza Province,Chardonnay,12
109724,2,New York,Chardonnay,15
109725,4,Tuscany,Red Blend,43
109728,2,California,Cabernet Sauvignon,50
109731,2,Burgundy,Chardonnay,23
109739,2,California,Sauvignon Blanc,20
109741,3,Victoria,Chardonnay,45
109742,2,California,Pinot Noir,17
109748,3,California,Pinot Noir,48
109749,1,California,Red Blend,30
109750,2,Loire Valley,Sauvignon Blanc,12
109760,2,South Australia,Cabernet Sauvignon,17
109763,3,California,Cabernet Sauvignon,40
109764,3,Hawke's Bay,Chardonnay,30
109768,4,California,Cabernet Sauvignon,50
109772,3,California,Pinot Noir,29
109773,2,Washington,Red Blend,22
109774,3,Sicily & Sardinia,Red Blend,30
109775,1,California,Chardonnay,10
109776,3,Alsace,Pinot Noir,17
109777,2,Colchagua Valley,Cabernet Sauvignon,20
109779,2,California,Chardonnay,19
109783,2,Washington,Chardonnay,13
109786,2,Australia Other,Red Blend,21
109796,2,Burgundy,Chardonnay,17
109800,2,California,Cabernet Sauvignon,28
109801,3,California,Chardonnay,50
109802,4,California,Pinot Noir,38
109805,4,Burgundy,Pinot Noir,56
109807,3,California,Cabernet Sauvignon,33
109809,4,California,Chardonnay,40
109812,3,Oregon,Pinot Noir,35
109813,3,California,Pinot Noir,46
109814,2,Washington,Red Blend,15
109818,2,Sicily & Sardinia,Red Blend,15
109820,2,California,Chardonnay,18
109825,2,Curicó Valley,Cabernet Sauvignon,10
109827,3,California,Pinot Noir,40
109828,2,California,Pinot Noir,40
109829,4,Sicily & Sardinia,Red Blend,38
109831,3,Simonsberg-Stellenbosch,Sauvignon Blanc,18
109833,3,Burgenland,Sauvignon Blanc,27
109836,2,Mendoza Province,Chardonnay,15
109837,2,California,Cabernet Sauvignon,48
109841,3,California,Cabernet Sauvignon,45
109842,2,California,Chardonnay,7
109844,2,California,Chardonnay,40
109850,3,Washington,Chardonnay,10
109854,2,California,Pinot Noir,60
109856,4,California,Cabernet Sauvignon,45
109870,3,California,Chardonnay,36
109871,3,Maule Valley,Red Blend,28
109872,2,Casablanca Valley,Chardonnay,15
109878,2,Neszmély,Sauvignon Blanc,9
109881,3,Oregon,Pinot Noir,65
109887,2,Limarí Valley,Chardonnay,17
109889,2,California,Chardonnay,30
109892,1,Sicily & Sardinia,Red Blend,18
109893,3,California,Cabernet Sauvignon,50
109895,2,California,Chardonnay,32
109896,2,Washington,Sauvignon Blanc,13
109898,2,Central Valley,Cabernet Sauvignon,13
109900,3,California,Cabernet Sauvignon,58
109905,4,California,Chardonnay,45
109914,4,California,Cabernet Sauvignon,50
109915,3,California,Pinot Noir,50
109918,3,Central Otago,Chardonnay,22
109920,4,Champagne,Chardonnay,70
109925,2,New York,Chardonnay,21
109926,2,Northern Spain,Red Blend,40
109927,4,Champagne,Chardonnay,70
109930,3,Central Italy,Red Blend,68
109933,2,Maipo Valley,Red Blend,30
109938,3,Oregon,Pinot Noir,36
109941,4,California,Chardonnay,30
109943,2,California,Chardonnay,40
109944,3,South Australia,Cabernet Sauvignon,18
109947,1,New York,Pinot Noir,25
109950,2,Catalonia,Red Blend,15
109953,2,Marlborough,Pinot Noir,18
109954,3,Sicily & Sardinia,Red Blend,32
109956,3,Washington,Red Blend,26
109959,2,California,Chardonnay,20
109962,3,California,Cabernet Sauvignon,70
109963,3,California,Chardonnay,14
109966,3,California,Sauvignon Blanc,15
109974,1,California,Cabernet Sauvignon,13
109975,3,Oregon,Pinot Noir,48
109978,2,California,Sauvignon Blanc,21
109979,3,Burgundy,Pinot Noir,90
109980,3,Colchagua Valley,Red Blend,75
109981,2,Central Otago,Pinot Noir,36
109982,2,Virginia,Red Blend,33
109983,4,California,Chardonnay,33
109987,1,California,Cabernet Sauvignon,95
109988,1,Mendoza Province,Chardonnay,12
109992,2,California,Red Blend,28
109995,3,California,Pinot Noir,42
109998,2,California,Red Blend,8
110001,3,New York,Chardonnay,15
110002,4,Südoststeiermark,Sauvignon Blanc,48
110006,2,California,Sauvignon Blanc,19
110008,2,California,Pinot Noir,24
110012,1,California,Chardonnay,34
110013,2,Wachau,Sauvignon Blanc,65
110015,2,California,Pinot Noir,16
110017,3,California,Chardonnay,58
110018,3,California,Pinot Noir,40
110021,4,California,Pinot Noir,54
110027,4,Tuscany,Red Blend,16
110030,2,California,Cabernet Sauvignon,78
110034,1,California,Sauvignon Blanc,10
110036,4,California,Chardonnay,38
110041,1,California,Chardonnay,24
110046,2,Mendoza Province,Sauvignon Blanc,21
110053,2,Washington,Cabernet Sauvignon,11
110064,2,California,Cabernet Sauvignon,17
110065,3,Colchagua Valley,Cabernet Sauvignon,14
110067,3,California,Red Blend,40
110068,3,California,Pinot Noir,32
110069,3,Washington,Red Blend,15
110070,2,California,Sauvignon Blanc,22
110074,2,Washington,Chardonnay,10
110076,4,California,Cabernet Sauvignon,49
110078,4,California,Cabernet Sauvignon,65
110081,2,California,Pinot Noir,27
110082,2,Washington,Sauvignon Blanc,7
110083,3,Tuscany,Red Blend,90
110097,3,California,Chardonnay,40
110099,4,Champagne,Chardonnay,128
110100,2,South Australia,Cabernet Sauvignon,16
110101,3,Tuscany,Red Blend,50
110102,4,Burgundy,Chardonnay,95
110103,3,California,Chardonnay,29
110106,2,California,Cabernet Sauvignon,20
110107,2,California,Pinot Noir,28
110110,3,Colchagua Valley,Cabernet Sauvignon,35
110111,3,Washington,Cabernet Sauvignon,30
110113,3,California,Chardonnay,22
110114,1,Mendoza Province,Cabernet Sauvignon,6
110117,4,California,Pinot Noir,50
110119,3,Washington,Red Blend,25
110120,3,Tuscany,Red Blend,18
110123,2,Washington,Red Blend,15
110125,1,New York,Chardonnay,20
110126,1,California,Chardonnay,20
110129,1,California,Pinot Noir,33
110130,3,California,Cabernet Sauvignon,49
110132,3,California,Sauvignon Blanc,16
110134,3,Marlborough,Pinot Noir,39
110140,2,Galilee,Red Blend,22
110141,4,Washington,Sauvignon Blanc,19
110143,2,Marlborough,Pinot Noir,20
110145,2,California,Chardonnay,26
110146,2,California,Red Blend,20
110153,3,Washington,Cabernet Sauvignon,30
110154,4,California,Cabernet Sauvignon,35
110161,2,California,Cabernet Sauvignon,27
110169,1,Sicily & Sardinia,Chardonnay,19
110173,3,Washington,Cabernet Sauvignon,42
110175,2,California,Cabernet Sauvignon,45
110176,3,Burgundy,Chardonnay,43
110179,2,Mendoza Province,Chardonnay,10
110185,1,Victoria,Pinot Noir,15
110188,2,Elgin,Sauvignon Blanc,18
110190,3,California,Sauvignon Blanc,23
110193,1,Washington,Cabernet Sauvignon,25
110194,3,Oregon,Pinot Noir,50
110195,3,California,Pinot Noir,21
110200,3,Samson,Red Blend,60
110205,4,Burgundy,Chardonnay,70
110207,2,Mendoza Province,Red Blend,27
110208,4,California,Pinot Noir,40
110209,2,Loire Valley,Sauvignon Blanc,29
110211,1,Colonia,Chardonnay,40
110215,2,Tuscany,Red Blend,40
110217,2,California,Cabernet Sauvignon,45
110219,5,Burgundy,Chardonnay,260
110222,2,California,Pinot Noir,14
110223,3,Burgundy,Pinot Noir,79
110228,3,Oregon,Pinot Noir,75
110229,2,Martinborough,Pinot Noir,27
110230,2,California,Cabernet Sauvignon,50
110232,3,Washington,Sauvignon Blanc,19
110234,3,Burgundy,Chardonnay,40
110238,1,Loire Valley,Sauvignon Blanc,30
110240,3,Hawke's Bay,Cabernet Sauvignon,30
110244,4,Burgundy,Pinot Noir,240
110246,2,Mendoza Province,Cabernet Sauvignon,24
110248,3,California,Pinot Noir,38
110249,1,California,Red Blend,10
110254,3,Central Otago,Chardonnay,52
110255,1,Other,Chardonnay,13
110256,2,California,Chardonnay,40
110259,2,California,Pinot Noir,65
110262,2,California,Chardonnay,30
110269,2,Washington,Cabernet Sauvignon,12
110270,4,California,Cabernet Sauvignon,60
110272,4,Oregon,Chardonnay,24
110276,4,California,Cabernet Sauvignon,48
110278,5,California,Pinot Noir,100
110281,4,California,Cabernet Sauvignon,65
110282,2,California,Cabernet Sauvignon,70
110283,3,Oregon,Pinot Noir,48
110284,3,Loire Valley,Sauvignon Blanc,33
110286,4,California,Pinot Noir,49
110292,2,Curicó Valley,Sauvignon Blanc,8
110296,2,California,Sauvignon Blanc,28
110298,2,Mendoza Province,Cabernet Sauvignon,9
110299,4,California,Cabernet Sauvignon,65
110301,2,California,Chardonnay,6
110305,1,California,Sauvignon Blanc,8
110317,2,Northeastern Italy,Chardonnay,20
110328,3,California,Chardonnay,35
110329,3,California,Sauvignon Blanc,21
110331,2,Washington,Cabernet Sauvignon,15
110332,2,Western Cape,Sauvignon Blanc,21
110333,3,Burgundy,Chardonnay,62
110335,3,California,Cabernet Sauvignon,64
110343,2,Lombardy,Red Blend,87
110349,2,Colchagua Valley,Cabernet Sauvignon,8
110356,3,California,Pinot Noir,50
110361,2,Washington,Sauvignon Blanc,7
110362,1,Mendoza Province,Cabernet Sauvignon,16
110363,4,California,Pinot Noir,68
110364,3,California,Cabernet Sauvignon,85
110370,4,Washington,Cabernet Sauvignon,30
110371,2,California,Pinot Noir,25
110373,2,Limarí Valley,Sauvignon Blanc,12
110374,3,Sicily & Sardinia,Red Blend,40
110377,3,Washington,Cabernet Sauvignon,32
110379,3,California,Sauvignon Blanc,33
110386,2,Washington,Red Blend,19
110388,4,Tuscany,Red Blend,105
110392,3,Burgundy,Pinot Noir,70
110395,4,California,Red Blend,50
110398,2,Oregon,Pinot Noir,40
110400,4,California,Chardonnay,48
110401,2,Tuscany,Red Blend,16
110416,2,Paarl,Cabernet Sauvignon,14
110417,4,Loire Valley,Sauvignon Blanc,22
110418,2,California,Chardonnay,30
110424,2,California,Sauvignon Blanc,16
110425,3,South Australia,Red Blend,70
110428,4,Catalonia,Red Blend,60
110436,2,Washington,Chardonnay,11
110439,3,Oregon,Pinot Noir,50
110441,2,Mendoza Province,Cabernet Sauvignon,13
110445,3,New South Wales,Chardonnay,30
110450,3,Washington,Red Blend,30
110451,2,Casablanca Valley,Pinot Noir,20
110453,2,Burgundy,Pinot Noir,20
110454,2,California,Sauvignon Blanc,13
110456,2,California,Chardonnay,35
110460,3,California,Pinot Noir,48
110466,4,California,Pinot Noir,34
110471,4,California,Chardonnay,50
110472,3,Loire Valley,Sauvignon Blanc,20
110473,2,California,Chardonnay,29
110475,2,Australia Other,Chardonnay,12
110476,2,California,Chardonnay,26
110478,2,California,Cabernet Sauvignon,30
110479,2,California,Cabernet Sauvignon,70
110485,3,Oregon,Chardonnay,40
110486,1,Colchagua Valley,Cabernet Sauvignon,8
110488,2,California,Pinot Noir,15
110491,3,Burgundy,Chardonnay,69
110492,3,Casablanca Valley,Sauvignon Blanc,12
110496,3,Washington,Red Blend,55
110497,2,Northern Spain,Red Blend,10
110498,4,California,Chardonnay,72
110499,3,Oregon,Pinot Noir,55
110503,3,California,Cabernet Sauvignon,28
110506,2,California,Chardonnay,40
110507,3,Oregon,Pinot Noir,40
110508,4,Burgundy,Chardonnay,62
