,points,province,variety,price
99766,2,California,Cabernet Sauvignon,11.0
99767,3,California,Cabernet Franc,35.0
99768,3,Southwest France,Mansois,12.0
99769,3,California,Chardonnay,25.0
99770,2,East Coast,Merlot,13.0
99771,1,Oregon,Pinot Noir,19.0
99772,3,Casablanca Valley,Sauvignon Blanc,21.0
99773,3,Sicily & Sardinia,Red Blend,16.0
99774,2,Southwest France,Malbec,17.0
99775,3,California,Pinot Noir,55.0
99776,1,California,Chardonnay,15.0
99777,3,California,Pinot Noir,45.0
99778,3,Burgenland,St. Laurent,47.0
99779,3,Tuscany,Syrah,15.0
99780,2,Paarl,Syrah,24.0
99781,2,California,Chardonnay,35.0
99782,3,California,Zinfandel,68.0
99783,1,Washington,Cabernet Sauvignon,25.0
99784,2,California,Cabernet Franc,35.0
99785,2,Alentejano,Portuguese White,8.0
99787,2,Piedmont,Nebbiolo,25.0
99788,2,Ontario,Viognier,23.0
99789,2,Veneto,"Corvina, Rondinella, Molinara",12.0
99790,3,Tuscany,Sangiovese,65.0
99791,3,Mosel-Saar-Ruwer,Riesling,20.0
99792,3,California,Chenin Blanc,20.0
99793,3,Burgundy,Chardonnay,55.0
99794,2,California,Sauvignon Blanc,16.0
99795,2,Veneto,Glera,20.0
99796,2,New South Wales,Pinot Grigio,14.0
99797,3,Casablanca Valley,Pinot Noir,32.0
99799,3,California,Chardonnay,20.0
99800,4,California,Pinot Noir,54.0
99801,2,California,White Blend,16.0
99802,2,Colchagua Valley,Gewürztraminer,15.0
99803,3,Northern Spain,Tempranillo Blend,36.0
99804,2,Northern Spain,White Blend,18.0
99805,2,Languedoc-Roussillon,Viognier,12.0
99806,2,South Australia,Shiraz,13.0
99807,2,Alsace,Pinot Gris,27.0
99809,1,South Australia,Chardonnay,20.0
99810,3,California,Chardonnay,50.0
99811,2,Mendoza Province,Cabernet Sauvignon,17.0
99813,3,Southern Italy,Greco,19.0
99814,3,Western Cape,Shiraz-Pinotage,10.0
99815,2,Northern Spain,Tinto Fino,15.0
99816,4,Tuscany,Sangiovese,80.0
99817,3,Champagne,Chardonnay,95.0
99818,2,California,Chardonnay,22.0
99819,3,Veneto,"Corvina, Rondinella, Molinara",60.0
99820,2,New York,Cabernet Sauvignon,25.0
99821,2,Veneto,Prosecco,28.0
99822,4,Oregon,Pinot Noir,38.0
99823,3,California,Pinot Noir,35.0
99824,4,Alsace,Riesling,45.0
99825,2,Piedmont,Dolcetto,29.0
99826,2,Mosel,Riesling,17.0
99827,3,Languedoc-Roussillon,Rhône-style White Blend,29.0
99828,2,Mendoza Province,Malbec,11.0
99829,3,California,Cabernet Sauvignon,45.0
99830,4,California,Cabernet Sauvignon,230.0
99831,1,California,Viognier,20.0
99832,2,California,Cabernet Sauvignon,75.0
99833,4,Rhône Valley,Syrah,135.0
99834,2,Piedmont,Barbera,18.0
99835,3,Rhône Valley,Rhône-style Red Blend,23.0
99836,2,Loire Valley,Cabernet Franc,20.0
99837,3,California,Red Blend,39.0
99838,2,Washington,Cabernet Sauvignon,24.0
99839,3,Kremstal,Riesling,24.0
99840,3,Douro,Portuguese Red,12.0
99841,2,Spain Other,Bobal,11.0
99842,3,South Australia,Shiraz,18.0
99843,1,Loire Valley,Cabernet Franc,19.0
99844,2,California,Chardonnay,28.0
99845,2,Western Cape,Chenin Blanc,10.0
99846,1,California,Zinfandel,23.0
99847,3,Washington,Meritage,55.0
99848,2,Niederösterreich,Rosé,17.0
99849,3,Washington,Bordeaux-style Red Blend,35.0
99850,3,South Australia,Shiraz,24.0
99851,2,Veneto,"Corvina, Rondinella, Molinara",19.0
99852,2,Northern Spain,Prieto Picudo,80.0
99853,2,Southwest France,Malbec,14.0
99854,3,Oregon,Pinot Noir,40.0
99855,2,Port,Port,20.0
99856,2,Curicó Valley,Cabernet Sauvignon,10.0
99858,4,Tuscany,Red Blend,69.0
99859,2,Maule Valley,Cabernet Sauvignon,20.0
99860,2,Provence,Rosé,13.0
99861,2,Oregon,Seyval Blanc,28.0
99862,2,California,Red Blend,12.0
99863,1,Oregon,Chardonnay,10.0
99864,4,Loire Valley,Chenin Blanc,86.0
99865,3,Tuscany,Red Blend,52.0
99866,1,Mendoza Province,Chardonnay,9.0
99867,2,Northern Spain,Tinto del Pais,14.0
99868,3,Central Otago,Pinot Noir,20.0
99870,1,Western Cape,Chenin Blanc,10.0
99871,1,Colchagua Valley,Viognier,14.0
99872,3,Northeastern Italy,Chardonnay,48.0
99873,2,Tuscany,Red Blend,58.0
99876,3,California,Tempranillo,22.0
99877,4,Champagne,Champagne Blend,72.0
99878,2,Veneto,"Corvina, Rondinella, Molinara",18.0
99879,4,Wachau,Grüner Veltliner,79.0
99880,4,Central Otago,Pinot Noir,35.0
99881,3,Piedmont,Nebbiolo,65.0
99882,2,California,Sauvignon Blanc,14.0
99883,4,Washington,Malbec,34.0
99884,2,Central Italy,Montepulciano,20.0
99885,3,Oregon,Pinot Noir,55.0
99886,2,California,Chardonnay,19.0
99887,4,California,Chardonnay,40.0
99888,4,California,Syrah-Tempranillo,45.0
99890,3,Curicó Valley,Cabernet Sauvignon,19.0
99891,3,Catalonia,Sparkling Blend,12.0
99892,3,California,Chardonnay,30.0
99893,3,California,Sparkling Blend,45.0
99894,3,Sicily & Sardinia,Chardonnay,30.0
99895,2,Virginia,Chardonnay,24.0
99898,2,California,Sauvignon Blanc,20.0
99899,3,Maipo Valley,Carmenère,12.0
99900,3,Alsace,Riesling,14.0
99901,2,Veneto,"Corvina, Rondinella, Molinara",16.0
99902,2,California,Malbec,42.0
99903,3,Marlborough,Pinot Noir,20.0
99904,2,Washington,Cabernet Franc,30.0
99905,2,Waipara,Sauvignon Blanc,24.0
99906,2,South Australia,Cabernet Sauvignon,17.0
99907,3,Other,Malbec,16.0
99908,3,California,Rhône-style Red Blend,105.0
99909,3,South Australia,Shiraz,20.0
99910,3,Washington,Merlot,10.0
99911,2,Mendoza Province,Cabernet Sauvignon,10.0
99912,2,Stellenbosch,Cabernet Sauvignon,17.0
99913,1,California,Red Blend,39.0
99915,1,California,Merlot,20.0
99916,2,California,Petite Sirah,55.0
99917,3,Marlborough,Sauvignon Blanc,15.0
99918,2,New South Wales,Sémillon,22.0
99919,2,Nahe,Riesling,31.0
99920,2,Mendoza Province,Cabernet Sauvignon,19.0
99921,2,South Australia,Shiraz,25.0
99922,2,California,Zinfandel,12.0
99923,2,California,White Blend,28.0
99924,3,Colchagua Valley,Malbec,90.0
99925,3,Oregon,Chardonnay,30.0
99926,2,Canelones,Cabernet Sauvignon,15.0
99927,2,California,Chardonnay,50.0
99928,3,California,Pinot Noir,45.0
99929,2,California,Zinfandel,10.0
99930,2,Washington,Chardonnay,12.0
99931,3,Mendoza Province,Malbec,11.0
99932,3,Northern Spain,White Blend,16.0
99935,2,Southwest France,White Blend,12.0
99936,3,California,Cabernet Sauvignon,32.0
99937,2,California,Pinot Noir,35.0
99938,3,California,Cabernet Sauvignon,50.0
99940,2,Stellenbosch,Bordeaux-style Red Blend,30.0
99941,3,Provence,Rosé,20.0
99942,3,Bordeaux,Bordeaux-style Red Blend,20.0
99943,3,California,Pinot Noir,45.0
99944,3,California,Chardonnay,29.0
99945,2,California,Merlot,28.0
99946,3,California,Pinot Noir,45.0
99947,2,Virginia,Bordeaux-style Red Blend,25.0
99948,2,Mendoza Province,Malbec,13.0
99949,2,California,Sauvignon Blanc,11.0
99950,2,Mendoza Province,Torrontés,7.0
99951,1,Piedmont,Chardonnay,19.0
99952,4,California,Zinfandel,60.0
99953,3,Southern Italy,Greco,21.0
99954,3,Washington,Cabernet Sauvignon,18.0
99955,3,California,Zinfandel,34.0
99956,3,California,Chardonnay,16.0
99957,2,Washington,Gewürztraminer,9.0
99958,2,California,Cabernet Sauvignon,26.0
99959,2,Western Cape,Cabernet Sauvignon-Merlot,12.0
99960,2,California,Pinot Noir,31.0
99961,4,Burgundy,Chardonnay,120.0
99962,4,California,Chardonnay,45.0
99963,3,California,Pinot Noir,35.0
99964,3,San Antonio,Red Blend,30.0
99965,2,California,Chardonnay,14.0
99966,2,Dão,Portuguese Red,7.0
99967,2,California,Red Blend,25.0
99968,4,Bordeaux,Bordeaux-style Red Blend,17.0
99970,2,Douro,Portuguese White,13.0
99971,3,California,Sauvignon Blanc,24.0
99972,3,California,Chardonnay,29.0
99973,1,Victoria,Shiraz,11.0
99974,2,Thracian Valley,Sauvignon Blanc,8.0
99975,2,California,Pinot Noir,50.0
99976,2,California,Merlot,11.0
99977,3,South Australia,Shiraz,65.0
99978,4,Sicily & Sardinia,Red Blend,18.0
99979,1,Moldova,Cabernet Sauvignon,8.0
99980,3,Limarí Valley,Carmenère,20.0
99981,3,California,Chardonnay,32.0
99982,2,California,Riesling,16.0
99983,3,California,Pinot Noir,54.0
99984,1,Rapel Valley,Chardonnay,8.0
99985,2,Loire Valley,Melon,10.0
99986,2,California,Pinot Grigio,10.0
99987,2,California,Sparkling Blend,30.0
99988,3,Southwest France,Chardonnay,14.0
99990,4,California,Cabernet Sauvignon,75.0
99991,2,California,Cabernet Sauvignon,75.0
99992,1,Maipo Valley,Merlot,11.0
99993,4,Veneto,"Corvina, Rondinella, Molinara",75.0
99994,2,Vinho Verde,Portuguese White,11.0
99996,4,California,Cabernet Sauvignon,45.0
99997,4,Douro,Portuguese Red,150.0
99998,2,Washington,Merlot,36.0
99999,3,Baden,Rosé,25.0
100000,3,California,Pinot Noir,42.0
100001,2,California,Pinot Noir,40.0
100002,2,Lombardy,Turbiana,31.0
100003,2,Washington,Chardonnay,15.0
100004,2,Tuscany,Sangiovese,70.0
100005,2,California,Zinfandel,30.0
100006,4,Bordeaux,Bordeaux-style White Blend,49.0
100007,4,California,Cabernet Sauvignon,59.0
100008,3,California,Sangiovese,23.0
100010,4,Washington,Merlot,36.0
100011,2,Virginia,Sparkling Blend,30.0
100012,2,Alentejano,Portuguese White,13.0
100013,3,California,Viognier,30.0
100014,2,Lisboa,Portuguese White,6.0
100015,2,California,Chardonnay,7.0
100016,4,California,Bordeaux-style Red Blend,65.0
100018,3,Washington,Red Blend,30.0
100019,4,California,Cabernet Sauvignon,140.0
100020,2,Marlborough,Chardonnay,20.0
100021,1,Alsace,Pinot Noir,16.0
100022,3,Washington,Riesling,13.0
100023,3,Mendoza Province,Bonarda,32.0
100024,1,Washington,Red Blend,35.0
100025,2,Stellenbosch,Sauvignon Blanc,13.0
100026,2,California,Zinfandel,24.0
100027,2,Washington,Cabernet Sauvignon,19.0
100028,4,Bordeaux,Bordeaux-style Red Blend,115.0
100029,3,California,Cabernet Sauvignon,40.0
100030,4,California,Cabernet Sauvignon,90.0
100031,4,California,Pinot Noir,45.0
100032,3,New York,Riesling,16.0
100033,2,Rapel Valley,Carmenère,12.0
100034,3,California,Chardonnay,55.0
100035,2,Vinho Verde,Portuguese White,12.0
100036,3,Oregon,Pinot Noir,45.0
100037,3,Washington,Riesling,9.0
100038,2,California,White Blend,15.0
100039,1,California,Red Blend,14.0
100040,2,California,Cabernet Sauvignon,15.0
100041,2,Languedoc-Roussillon,Rhône-style Red Blend,12.0
100042,2,South Australia,Cabernet Sauvignon,23.0
100043,3,California,Sauvignon Blanc,26.0
100044,3,Casablanca Valley,Syrah,23.0
100045,4,California,Pinot Noir,62.0
100046,2,Western Australia,Chardonnay,40.0
100047,3,Burgenland,Red Blend,29.0
100048,2,California,Chardonnay,30.0
100049,1,New York,Merlot,18.0
100050,2,Sicily & Sardinia,Cannonau,33.0
100051,2,New York,White Blend,14.0
100052,1,California,Chardonnay,22.0
100053,4,California,Pinot Noir,54.0
100054,2,Virginia,Red Blend,26.0
100055,1,California,Zinfandel,18.0
100056,1,Northern Spain,Tempranillo Blend,20.0
100057,4,California,Pinot Noir,44.0
100058,2,Bordeaux,Bordeaux-style Red Blend,9.0
100059,3,California,Pinot Noir,78.0
100060,3,Northern Spain,Tempranillo,24.0
100061,2,California,Red Blend,28.0
100062,2,Other,Chardonnay,12.0
100063,3,California,Cabernet Sauvignon,120.0
100064,2,Northern Spain,Tempranillo,12.0
100065,3,Württemberg,Lemberger,23.0
100066,3,Washington,Chardonnay,20.0
100067,1,Mendoza Province,Torrontés,9.0
100068,3,Oregon,Riesling,16.0
100069,3,Oregon,Pinot Noir,45.0
100070,3,California,Rosé,15.0
100072,2,California,Sauvignon Blanc,20.0
100073,3,Alsace,Tokay Pinot Gris,19.0
100074,2,California,Syrah,55.0
100075,3,California,Merlot,24.0
100077,3,California,Chardonnay,15.0
100078,4,Maipo Valley,Red Blend,40.0
100079,3,Piedmont,Nebbiolo,54.0
100080,2,Mendoza Province,Syrah,18.0
100081,2,California,Sauvignon Blanc,22.0
100082,3,Washington,Red Blend,28.0
100083,2,California,Viognier,16.0
100084,3,California,Cabernet Sauvignon,40.0
100085,3,Rhône Valley,Syrah,30.0
100086,3,Oregon,Tempranillo,24.0
100087,3,California,Zinfandel,34.0
100088,3,Washington,Gewürztraminer,22.0
100089,2,Canterbury,Pinot Noir,18.0
100090,2,California,Cabernet Sauvignon,60.0
100091,2,Beaujolais,Gamay,15.0
100092,2,Southern Italy,Montepulciano,10.0
100093,2,Oregon,Pinot Noir,36.0
100094,2,California,Cabernet Sauvignon,65.0
100096,1,Marlborough,Sauvignon Blanc,13.0
100097,2,Central Spain,Red Blend,45.0
100098,1,Rapel Valley,Carmenère,15.0
100099,1,California,Sangiovese,29.0
100100,3,South Australia,Riesling,14.0
100101,3,Maipo Valley,Cabernet Sauvignon,30.0
100102,3,Galicia,Red Blend,24.0
100103,4,Washington,Cabernet Sauvignon,45.0
100104,3,Hawke's Bay,Bordeaux-style Red Blend,50.0
100105,2,California,Viognier,42.0
100107,2,Galicia,Red Blend,23.0
100108,2,Casablanca Valley,Sauvignon Blanc,12.0
100109,1,California,Red Blend,40.0
100110,4,California,Pinot Noir,52.0
100111,2,Provence,Rosé,11.0
100112,3,Washington,Cabernet Sauvignon,60.0
100113,2,California,Merlot,10.0
100114,3,Stellenbosch,Syrah,27.0
100115,3,California,Merlot,18.0
100116,3,Tuscany,Sangiovese Grosso,40.0
100117,1,Mendoza Province,Malbec,10.0
100118,2,Piedmont,Dolcetto,23.0
100119,2,South Australia,Savagnin,15.0
100120,3,California,Cabernet Sauvignon,90.0
100121,3,California,Cabernet Sauvignon,50.0
100122,3,California,Chardonnay,17.0
100123,1,California,Red Blend,17.0
100124,2,Mendoza Province,Torrontés,15.0
100125,4,California,Pinot Noir,60.0
100126,3,Tuscany,Red Blend,25.0
100127,2,Alsace,Gewürztraminer,25.0
100128,2,Veneto,Glera,22.0
100129,4,Mosel-Saar-Ruwer,Riesling,125.0
100130,2,California,White Blend,17.0
100131,4,Alsace,Gewürztraminer,46.0
100132,3,Oregon,Pinot Noir,30.0
100133,3,Languedoc-Roussillon,Rhône-style White Blend,29.0
100134,2,Veneto,Prosecco,16.0
100135,2,California,Syrah,28.0
100136,2,Loire Valley,Sauvignon Blanc,13.0
100137,2,Peloponnese,Roditis,13.0
100138,3,California,Pinot Noir,65.0
100139,3,California,Mourvèdre,19.0
100140,1,Central Spain,Red Blend,18.0
100141,4,Tuscany,Sangiovese Grosso,75.0
100142,3,California,Chardonnay,23.0
100143,2,Marlborough,Riesling,18.0
100144,4,Tuscany,Red Blend,95.0
100146,4,Bordeaux,Bordeaux-style Red Blend,32.0
100147,2,Bordeaux,Bordeaux-style White Blend,13.0
100148,2,New York,Pinot Noir,41.0
100149,1,Marlborough,Sauvignon Blanc,12.0
100150,3,California,Syrah,50.0
100151,1,Marlborough,Sauvignon Blanc,18.0
100152,3,Loire Valley,Chenin Blanc,37.0
100154,3,Catalonia,Red Blend,45.0
100155,2,California,Zinfandel,33.0
100156,3,Galicia,Albariño,27.0
100157,1,California,Chardonnay,20.0
100158,2,Colchagua Valley,Chardonnay,10.0
100159,3,Victoria,Muscat,15.0
100160,3,California,Chardonnay,35.0
100161,2,Southern Italy,Moscato,18.0
100162,2,Veneto,"Corvina, Rondinella, Molinara",13.0
100163,2,California,Bordeaux-style Red Blend,45.0
100165,2,Vinho Espumante de Qualidade,Portuguese Sparkling,25.0
100166,2,Spanish Islands,White Blend,15.0
100167,3,California,Pinot Noir,75.0
100168,3,Simonsberg-Stellenbosch,Pinotage,40.0
100169,4,California,Chardonnay,30.0
100171,3,Rhône Valley,Rhône-style White Blend,29.0
100172,2,New York,Riesling,13.0
100173,3,Northeastern Italy,Pinot Grigio,13.0
100174,2,Marlborough,Sauvignon Blanc,20.0
100175,3,California,Pinot Grigio,19.0
100176,5,Tuscany,Red Blend,102.0
100177,3,Burgundy,Pinot Noir,210.0
100178,2,South Australia,Roussanne,29.0
100179,2,California,Pinot Noir,24.0
100180,3,Marlborough,Chardonnay,29.0
100181,2,California,Cabernet Sauvignon,11.0
100182,2,California,Pinot Noir,12.0
100184,2,Sicily & Sardinia,Red Blend,10.0
100185,2,Southwest France,Mansois,19.0
100187,3,Sicily & Sardinia,Moscato,37.0
100188,2,Alentejano,Portuguese White,10.0
100189,3,Galicia,Albariño,20.0
100190,2,California,Zinfandel,11.0
100191,2,France Other,Viognier,18.0
100192,4,California,Pinot Noir,48.0
100193,2,Robertson,Shiraz,10.0
100194,2,California,Rhône-style White Blend,25.0
100195,4,Washington,Viognier,20.0
100196,4,Piedmont,Refosco,200.0
100197,2,Australia Other,Chardonnay,10.0
100198,2,Western Cape,Chardonnay,17.0
100199,3,Tuscany,Sangiovese,45.0
100200,2,California,Tempranillo,40.0
100201,3,Burgundy,Pinot Noir,110.0
100202,2,South Australia,Cabernet Sauvignon,30.0
100203,3,Lisboa,Portuguese White,13.0
100204,2,California,Red Blend,34.0
100205,2,Western Cape,Pinotage,13.0
100206,3,South Australia,Rosé,25.0
100208,2,Central Italy,Rosé,11.0
100209,4,Niederösterreich,Grüner Veltliner,35.0
100211,3,Tuscany,Red Blend,32.0
100212,3,Burgenland,Zweigelt,16.0
100213,1,California,Syrah,65.0
100214,2,Burgundy,Chardonnay,25.0
100215,3,California,Pinot Noir,25.0
100216,3,California,Cabernet Sauvignon,38.0
100217,2,California,Pinot Noir,24.0
100218,2,Rheingau,Riesling,24.0
100219,3,Piedmont,Barbera,28.0
100220,1,New York,Cabernet Sauvignon,19.0
100221,2,California,Sauvignon Blanc,18.0
100222,3,Washington,Syrah,35.0
100224,5,South Australia,Shiraz,135.0
100225,3,Southwest France,Malbec,21.0
100226,3,Beiras,Portuguese White,20.0
100227,3,Rhône Valley,Muscat,40.0
100228,3,Washington,Cabernet Sauvignon,34.0
100229,3,Loire Valley,Pinot Noir,30.0
100230,2,Loire Valley,Sparkling Blend,15.0
100231,2,Northern Spain,Tempranillo,13.0
100232,2,California,Cabernet Sauvignon,75.0
100233,2,Veneto,Sparkling Blend,15.0
100234,3,Provence,Rosé,20.0
100235,3,Levante,Red Blend,16.0
100236,3,California,Cabernet Sauvignon,86.0
100238,2,California,Cabernet Sauvignon,60.0
100239,4,California,Pinot Noir,35.0
100240,3,California,Chardonnay,35.0
100242,2,South Australia,Shiraz,11.0
100243,4,Veneto,"Corvina, Rondinella, Molinara",55.0
100244,3,Goriska Brda,Merlot,37.0
100246,3,Rhône Valley,Rhône-style Red Blend,30.0
100247,1,California,Cabernet Sauvignon,38.0
100248,1,Virginia,Chardonnay,19.0
100249,4,California,Cabernet Sauvignon,225.0
100250,3,Alentejano,Portuguese Red,30.0
100251,3,Colchagua Valley,Malbec,25.0
100252,3,Southwest France,Bordeaux-style White Blend,16.0
100253,3,Washington,Cinsault,27.0
100254,4,Washington,Red Blend,60.0
100255,3,Oregon,Pinot Noir,40.0
100256,3,Tuscany,Sangiovese,24.0
100259,2,California,Chardonnay,35.0
100260,3,Leyda Valley,Sauvignon Blanc,17.0
100263,3,California,Cinsault,25.0
100265,2,Veneto,Garganega,13.0
100266,4,Sicily & Sardinia,Nero d'Avola,35.0
100267,3,Northeastern Italy,Sauvignon,22.0
100268,2,Languedoc-Roussillon,Cinsault,9.0
100269,2,Catalonia,Sparkling Blend,18.0
100270,1,California,Pinotage,32.0
100271,3,California,Cabernet Sauvignon,40.0
100272,5,California,Pinot Noir,100.0
100273,4,South Australia,Shiraz,70.0
100274,1,Washington,Shiraz,10.0
100275,3,Pfalz,Pinot Blanc,18.0
100276,2,Dão,Portuguese White,10.0
100277,4,Northeastern Italy,Pinot Grigio,42.0
100278,2,California,Sauvignon Blanc,20.0
100279,3,Alsace,Riesling,18.0
100280,3,Northeastern Italy,Lagrein,18.0
100282,3,California,Chardonnay,18.0
100283,2,Limarí Valley,Viognier,14.0
100284,3,Villány,Red Blend,60.0
100285,2,Eger,Red Blend,8.0
100286,2,Napareuli,Saperavi,13.0
100288,1,California,Petite Sirah,30.0
100289,4,California,Pinot Noir,35.0
100291,2,North Dalmatia,Red Blend,19.0
100292,3,Piedmont,Barbera,28.0
100293,3,Tuscany,Sangiovese Grosso,30.0
100294,4,California,Zinfandel,28.0
100295,2,California,Merlot,17.0
100296,2,California,Pinot Noir,27.0
100297,2,California,Sauvignon Blanc,20.0
100298,3,South Australia,Cabernet Sauvignon,15.0
100299,3,Kremstal,Riesling,29.0
100300,3,California,Bordeaux-style Red Blend,30.0
100301,2,Tuscany,Sangiovese,26.0
100302,4,Veneto,"Corvina, Rondinella, Molinara",30.0
100303,3,Tejo,Touriga Nacional-Cabernet Sauvignon,16.0
100304,2,Central Spain,Red Blend,40.0
100305,2,California,Petite Sirah,40.0
100306,3,Alsace,Sparkling Blend,20.0
100307,1,Mendoza Province,White Blend,36.0
100308,3,California,Chardonnay,35.0
100309,2,Burgundy,Pinot Noir,19.0
100310,2,Southwest France,Bordeaux-style White Blend,18.0
100312,2,California,Chardonnay,11.0
100313,3,Kamptal,Riesling,25.0
100314,1,Maipo Valley,Merlot,12.0
100316,2,Marlborough,Riesling,19.0
100317,2,California,Chardonnay,28.0
100318,2,Rhône Valley,Rosé,10.0
100319,2,California,Merlot,12.0
100320,2,Italy Other,Frappato,13.0
100321,2,Pfalz,Pinot Noir,23.0
100322,2,California,Merlot,20.0
100323,2,California,Chardonnay,13.0
100326,2,California,Riesling,12.0
100327,3,California,Pinot Noir,28.0
100328,2,Oregon,Rosé,13.0
100329,3,Washington,Tempranillo,30.0
100330,2,California,Merlot,18.0
100331,2,Mosel-Saar-Ruwer,Riesling,15.0
100332,2,California,Cabernet Sauvignon,15.0
100333,1,Northern Spain,Tempranillo,30.0
100334,3,Champagne,Champagne Blend,44.0
100335,2,Rapel Valley,Malbec,15.0
100336,2,Mendoza Province,Malbec,12.0
100337,2,California,Grenache,19.0
100338,2,New York,Gewürztraminer,22.0
100339,2,California,Sparkling Blend,9.0
100340,2,California,Riesling,11.0
100341,2,California,Cabernet Franc,60.0
100342,2,California,Zinfandel,27.0
100345,4,California,Pinot Noir,54.0
100346,2,California,Chardonnay,16.0
100347,3,California,White Blend,32.0
100348,3,Maipo Valley,Cabernet Sauvignon,40.0
100349,2,Leyda Valley,Syrah,25.0
100350,4,Tuscany,Sangiovese Grosso,169.0
100351,2,Veneto,Glera,21.0
100352,1,Oregon,Chardonnay,36.0
100353,2,California,Chardonnay,26.0
100355,3,Douro,Portuguese Red,100.0
100356,3,Washington,Syrah,42.0
100357,2,Loire Valley,Sauvignon Blanc,24.0
100358,2,Idaho,Cabernet Sauvignon,16.0
100359,2,Coastal Region,Chardonnay,15.0
100360,1,Rheinhessen,Riesling,26.0
100361,3,Oregon,Rhône-style White Blend,22.0
100362,4,California,Cabernet Sauvignon,70.0
100363,2,Casablanca Valley,Pinot Noir,18.0
100364,2,California,Tempranillo-Cabernet Sauvignon,24.0
100365,2,California,Sylvaner,14.0
100366,2,Piedmont,Barbera,14.0
100367,3,California,Pinot Noir,20.0
100368,3,South Australia,Sauvignon Blanc,16.0
100369,4,California,Chardonnay,42.0
100370,2,Central Valley,Cabernet Sauvignon,10.0
100371,4,California,Cabernet Sauvignon,85.0
100372,2,Sicily & Sardinia,Zibibbo,51.0
100374,3,California,Cabernet Sauvignon,90.0
100376,3,California,Red Blend,24.0
100377,2,Mendoza Province,Malbec,20.0
100378,3,California,Bordeaux-style Red Blend,40.0
100379,2,California,Chardonnay,21.0
100380,4,Alentejo,Portuguese Red,19.0
100381,2,California,Red Blend,40.0
100382,3,South Australia,Syrah,75.0
100383,4,California,Cabernet Sauvignon,75.0
100384,1,Oregon,Pinot Noir,30.0
