,points,province,variety,price
100288,1,California,Petite Sirah,30
100289,4,California,Pinot Noir,35
100293,3,Tuscany,Sangiovese Grosso,30
100294,4,California,Zinfandel,28
100295,2,California,Merlot,17
100296,2,California,Pinot Noir,27
100297,2,California,Sauvignon Blanc,20
100300,3,California,Bordeaux-style Red Blend,30
100301,2,Tuscany,Sangiovese,26
100305,2,California,Petite Sirah,40
100308,3,California,Chardonnay,35
100312,2,California,Chardonnay,11
100317,2,California,Chardonnay,28
100319,2,California,Merlot,12
100322,2,California,Merlot,20
100323,2,California,Chardonnay,13
100326,2,California,Riesling,12
100327,3,California,Pinot Noir,28
100329,3,Washington,Tempranillo,30
100330,2,California,Merlot,18
100332,2,California,Cabernet Sauvignon,15
100333,1,NorthernSpain,Tempranillo,30
100337,2,California,Grenache,19
100339,2,California,Sparkling Blend,9
100340,2,California,Riesling,11
100341,2,California,Cabernet Franc,60
100342,2,California,Zinfandel,27
100345,4,California,Pinot Noir,54
100346,2,California,Chardonnay,16
100347,3,California,White Blend,32
100350,4,Tuscany,Sangiovese Grosso,169
100353,2,California,Chardonnay,26
100356,3,Washington,Syrah,42
100362,4,California,Cabernet Sauvignon,70
100364,2,California,Tempranillo-Cabernet Sauvignon,24
100365,2,California,Sylvaner,14
100367,3,California,Pinot Noir,20
100369,4,California,Chardonnay,42
100371,4,California,Cabernet Sauvignon,85
100374,3,California,Cabernet Sauvignon,90
100376,3,California,Red Blend,24
100378,3,California,Bordeaux-style Red Blend,40
100379,2,California,Chardonnay,21
100381,2,California,Red Blend,40
100383,4,California,Cabernet Sauvignon,75
100385,2,California,Zinfandel,20
100389,3,NorthernSpain,Tempranillo Blend,10
100392,3,California,Chardonnay,60
100395,2,Tuscany,Sangiovese,26
100397,4,California,Cabernet Sauvignon,75
100398,4,California,Sparkling Blend,36
100401,2,California,Barbera,19
100404,2,California,Bordeaux-style Red Blend,58
100409,3,California,Chardonnay,30
100412,3,California,Chardonnay,45
100413,2,California,Merlot,18
100421,3,California,Pinot Noir,45
100424,2,California,Chardonnay,20
100425,4,California,Cabernet Sauvignon,115
100426,4,Washington,Bordeaux-style Red Blend,65
100428,2,Washington,Bordeaux-style Red Blend,26
100430,3,Washington,Rhône-style Red Blend,30
100431,3,California,Zinfandel,35
100433,2,California,Pinot Noir,23
100434,4,California,Pinot Noir,60
100435,4,California,Cabernet Sauvignon,85
100439,2,California,Pinot Noir,36
100443,4,Washington,Red Blend,50
100444,3,California,Cabernet Sauvignon,50
100445,1,California,Pinot Noir,52
100448,4,Tuscany,Sangiovese Grosso,48
100449,4,California,Bordeaux-style Red Blend,50
100450,4,California,Syrah,50
100454,2,Washington,Syrah,26
100461,3,Bordeaux,Bordeaux-style White Blend,58
100462,1,NorthernSpain,Rosé,12
100466,2,California,Cabernet Sauvignon,20
100467,2,California,Syrah,35
100470,3,California,Teroldego,24
100472,5,California,Bordeaux-style Red Blend,90
100476,1,California,Cabernet Sauvignon,35
100477,3,California,Pinot Noir,49
100478,3,Washington,Cabernet Sauvignon,25
100483,4,California,Cabernet Sauvignon,75
100484,2,California,Pinot Noir,70
100486,1,California,Pinot Noir,10
100490,3,Washington,Syrah,40
100491,3,California,Chardonnay,24
100492,4,California,Cabernet Sauvignon,82
100495,3,California,Pinot Noir,38
100497,2,California,Merlot,35
100500,3,Tuscany,Sangiovese Grosso,60
100501,3,California,Chardonnay,13
100503,3,California,Syrah,42
100504,3,Washington,Cabernet Franc,20
100506,2,California,Chardonnay,17
100508,2,California,Chardonnay,30
100510,1,California,Red Blend,30
100515,2,California,Sangiovese,32
100516,3,California,Malbec,41
100517,2,California,Chardonnay,13
100519,4,California,Pinot Noir,70
100526,3,California,Pinot Noir,35
100527,2,Washington,Viognier,18
100529,1,California,Zinfandel,28
100531,2,Bordeaux,Bordeaux-style Red Blend,51
100533,2,California,Red Blend,21
100535,3,California,Chardonnay,15
100537,5,California,Pinot Noir,78
100539,1,Bordeaux,Bordeaux-style Red Blend,38
100540,1,California,Syrah,30
100550,2,California,Petite Sirah,35
100551,4,California,Pinot Noir,42
100554,2,California,Syrah-Grenache,28
100557,3,California,Pinot Noir,24
100558,1,California,Cabernet Sauvignon,8
100559,1,California,Red Blend,23
100560,3,California,Bordeaux-style Red Blend,56
100561,2,California,Petite Sirah,49
100564,3,Tuscany,Sangiovese,25
100566,1,California,Viognier,8
100567,4,California,Pinot Noir,45
100569,2,California,Bordeaux-style Red Blend,40
100570,2,NorthernSpain,Tempranillo,15
100571,2,California,Cabernet Sauvignon,28
100577,4,California,Cabernet Franc,20
100578,5,Washington,Cabernet Sauvignon,85
100579,2,Washington,Cabernet Sauvignon,19
100584,1,California,Zinfandel,16
100585,2,California,Chenin Blanc,10
100586,1,California,Pinot Noir,10
100587,3,California,Cabernet Sauvignon,40
100590,3,California,Pinot Noir,40
100596,3,Tuscany,White Blend,72
100598,3,California,Charbono,24
100601,3,Washington,Syrah,25
100605,2,California,Syrah,20
100606,4,California,Pinot Noir,48
100608,3,Washington,Cabernet Franc,32
100610,2,Tuscany,White Blend,15
100611,2,California,Zinfandel,40
100613,2,California,Chardonnay,21
100614,2,California,Tempranillo,32
100615,2,NorthernSpain,Tempranillo Blend,18
100616,3,California,Red Blend,18
100619,4,Tuscany,Red Blend,80
100620,3,Tuscany,Red Blend,66
100624,2,California,Albariño,27
100626,3,Tuscany,Sangiovese,135
100628,3,California,Zinfandel,24
100630,2,NorthernSpain,Garnacha,9
100631,2,California,Cabernet Sauvignon,33
100632,2,California,Cabernet Franc,24
100633,2,California,Pinot Noir,40
100634,1,California,White Blend,14
100636,2,California,Chardonnay,14
100637,2,California,Sauvignon Blanc,25
100644,2,Bordeaux,Bordeaux-style White Blend,14
100646,2,California,Rhône-style White Blend,23
100649,2,California,Cabernet Sauvignon,36
100650,2,California,Pinot Noir,40
100654,1,NorthernSpain,Verdejo,9
100658,2,California,Chardonnay,15
100664,3,Washington,Dolcetto,25
100666,4,California,Syrah,45
100669,3,NorthernSpain,Tempranillo,12
100671,3,California,Chardonnay,14
100672,5,California,Syrah,95
100673,5,Washington,Bordeaux-style Red Blend,50
100675,2,California,Merlot,22
100679,3,Tuscany,Red Blend,14
100684,2,California,Zinfandel,48
100686,2,California,Syrah,60
100689,2,California,Rhône-style Red Blend,24
100691,3,California,Zinfandel,32
100693,4,California,Cabernet Sauvignon,55
100694,1,California,Syrah,24
100695,2,California,Cabernet Sauvignon,45
100696,1,California,Cabernet Sauvignon,15
100700,4,California,Pinot Noir,54
100702,2,California,Zinfandel,6
100703,3,Bordeaux,Bordeaux-style Red Blend,25
100707,3,California,Merlot,26
100708,2,Washington,Cabernet Sauvignon,36
100709,4,California,Pinot Noir,64
100710,2,NorthernSpain,Garnacha,16
100711,1,NorthernSpain,Tempranillo,10
100712,4,California,Chardonnay,45
100715,2,Tuscany,Red Blend,13
100718,2,Washington,Cabernet Sauvignon,22
100720,1,California,Rosé,18
100722,4,California,Bordeaux-style Red Blend,70
100723,3,Washington,Viognier,26
100725,3,California,Cabernet Sauvignon,42
100726,2,Bordeaux,Bordeaux-style Red Blend,17
100727,3,Tuscany,Sangiovese Grosso,27
100729,5,Washington,Cabernet Sauvignon,125
100732,4,California,Red Blend,39
100735,2,California,Chardonnay,12
100736,2,California,Pinot Noir,24
100737,2,California,Pinot Noir,28
100739,3,California,Syrah,18
100745,3,California,Pinot Noir,44
100752,2,Tuscany,Red Blend,15
100753,2,California,Zinfandel,18
100755,3,Tuscany,Sangiovese,20
100756,3,NorthernSpain,Red Blend,32
100758,3,California,Zinfandel,34
100762,4,NorthernSpain,Tinta de Toro,220
100763,4,California,Pinot Noir,49
100764,2,California,Cabernet Sauvignon,9
100765,3,California,Sauvignon Blanc,16
100768,2,California,Zinfandel,32
100769,3,California,Cabernet Sauvignon,45
100770,2,NorthernSpain,Verdejo,13
100773,2,Washington,Barbera,20
100774,1,NorthernSpain,Rosé,20
100775,3,Washington,Riesling,13
100777,2,Tuscany,Red Blend,21
100780,4,California,Syrah,85
100781,3,Washington,Merlot,35
100782,3,California,Red Blend,66
100787,2,California,Aligoté,20
100788,3,California,Cabernet Sauvignon,15
100789,3,California,Syrah,65
100792,2,California,Zinfandel,15
100794,2,California,Grenache,20
100796,2,California,Cabernet Sauvignon,23
100798,3,California,Chardonnay,22
100804,3,California,Zinfandel,32
100805,4,California,Cabernet Sauvignon,110
100808,3,California,Zinfandel,28
100809,5,California,Cabernet Blend,95
100810,3,Tuscany,Sangiovese,26
100816,4,California,Bordeaux-style Red Blend,78
100817,3,Washington,Red Blend,35
100818,1,California,Syrah,48
100820,3,California,Pinot Noir,49
100822,4,Washington,Cabernet Sauvignon,42
100823,1,California,Zinfandel,20
100825,2,California,Bordeaux-style Red Blend,50
100826,3,Tuscany,Sangiovese,60
100828,4,California,Meritage,45
100832,4,California,Pinot Noir,45
100833,3,NorthernSpain,Tempranillo,28
100835,2,California,Zinfandel,35
100839,2,California,Roussanne,30
100841,2,Tuscany,Sangiovese Grosso,23
100843,5,California,Pinot Noir,60
100845,3,Washington,Carmenère,36
100846,3,California,Chardonnay,35
100848,2,Washington,Red Blend,16
100850,3,California,Bordeaux-style Red Blend,49
100851,2,California,Zinfandel,18
100852,3,Washington,Syrah,18
100853,2,California,Gewürztraminer,12
100855,3,Washington,Sauvignon Blanc,10
100859,2,Bordeaux,Bordeaux-style Red Blend,16
100861,3,California,Pinot Noir,38
100865,2,California,Zinfandel,34
100868,3,California,Pinot Noir,17
100869,2,NorthernSpain,Verdejo,14
100870,3,Tuscany,Sangiovese,23
100871,2,California,Bordeaux-style Red Blend,25
100879,2,California,Zinfandel,12
100880,2,California,Viognier,30
100881,2,California,Pinot Noir,12
100885,3,California,Cabernet Sauvignon,65
100888,4,California,Grenache,40
100889,2,Tuscany,Red Blend,17
100890,2,NorthernSpain,Tempranillo,13
100893,3,Tuscany,Red Blend,70
100894,2,California,Pinot Gris,22
100895,2,California,Chardonnay,20
100898,2,California,Merlot,13
100904,2,California,Barbera,25
100905,3,Bordeaux,Bordeaux-style Red Blend,30
100907,2,California,Pinot Noir,18
100909,2,Washington,Cabernet Sauvignon,28
100910,2,Bordeaux,Bordeaux-style Red Blend,25
100916,4,California,Chardonnay,25
100917,3,California,Cabernet Sauvignon,115
100919,2,California,Pinot Noir,12
100921,2,California,Red Blend,10
100923,3,California,Syrah,20
100925,4,California,Pinot Noir,48
100928,2,Washington,Viognier,18
100932,3,NorthernSpain,Graciano,25
100935,4,California,Zinfandel,45
100936,2,California,Chardonnay,30
100940,2,California,Pinot Noir,48
100941,3,California,Cabernet Sauvignon,38
100942,1,Washington,Syrah,24
100944,2,California,Rhône-style Red Blend,40
100945,3,Washington,Sauvignon Blanc,8
100946,2,California,Pinot Noir,20
100948,2,California,Cabernet Sauvignon,20
100950,2,California,Barbera,42
100952,4,California,Chardonnay,43
100958,3,California,Cabernet Sauvignon,49
100964,1,California,Chardonnay,30
100965,3,California,Bordeaux-style Red Blend,40
100967,2,Washington,Bordeaux-style Red Blend,42
100972,2,California,Zinfandel,27
100974,5,Tuscany,Red Blend,175
100977,4,California,Cabernet Sauvignon,100
100978,2,California,Cabernet Sauvignon,15
100986,2,California,Syrah,30
100988,3,Tuscany,Red Blend,65
100989,3,Bordeaux,Bordeaux-style Red Blend,27
100992,2,California,Pinot Noir,28
100995,3,California,Zinfandel,18
101001,4,California,Pinot Noir,60
101003,2,California,Cabernet Sauvignon,26
101004,4,California,Cabernet Sauvignon,48
101005,2,NorthernSpain,White Blend,12
101007,2,California,Cabernet Blend,20
101011,4,California,Bordeaux-style Red Blend,175
101013,4,California,Zinfandel,35
101015,3,California,Pinot Noir,48
101019,2,California,Merlot,38
101020,2,NorthernSpain,Red Blend,13
101022,3,California,Cabernet Sauvignon,60
101023,1,California,Zinfandel,30
101025,5,Washington,Chardonnay,44
101027,2,Washington,Gewürztraminer,14
101028,2,California,Viognier,22
101030,4,Tuscany,Sangiovese,42
101033,3,California,Rhône-style Red Blend,47
101034,3,Washington,Riesling,11
101035,3,California,Chardonnay,42
101036,2,California,Syrah,12
101037,3,Tuscany,Sangiovese,40
101039,3,Tuscany,Sangiovese Grosso,25
101041,3,California,Bordeaux-style Red Blend,50
101046,2,California,Merlot,24
101049,3,Washington,Syrah,45
101050,1,California,Viognier,18
101052,2,Bordeaux,Bordeaux-style White Blend,17
101056,3,NorthernSpain,Verdejo,17
101060,2,Tuscany,Vernaccia,35
101062,3,California,Syrah,32
101063,4,Tuscany,Cabernet Sauvignon,240
101064,4,NorthernSpain,Tinta de Toro,200
101065,4,California,Syrah,36
101069,2,California,Cabernet Sauvignon,48
101070,2,Tuscany,Sangiovese,20
101071,3,Washington,Red Blend,25
101073,1,California,Chardonnay-Viognier,22
101074,3,NorthernSpain,Verdejo,15
101078,2,NorthernSpain,Tempranillo,15
101080,2,Washington,Merlot,29
101081,3,Washington,Barbera,24
101084,2,California,Mourvèdre,42
101088,3,NorthernSpain,Red Blend,100
101090,2,California,Chardonnay,14
101091,2,California,Sangiovese,26
101093,3,California,Merlot,25
101096,3,California,Sparkling Blend,20
101097,3,California,Cabernet Sauvignon,85
101098,1,California,Cabernet Franc,30
101101,4,California,Bordeaux-style Red Blend,165
101102,4,California,Chardonnay,45
101108,3,California,Bordeaux-style Red Blend,29
101109,2,California,Syrah,34
101110,3,Washington,Sauvignon Blanc,12
101111,1,California,Zinfandel,8
101121,2,Bordeaux,Bordeaux-style Red Blend,16
101122,2,California,Pinot Noir,17
101123,3,NorthernSpain,Tempranillo,49
101126,3,Washington,Red Blend,28
101129,2,Tuscany,Red Blend,17
101131,3,Tuscany,Sangiovese Grosso,37
101132,2,California,Chardonnay,28
101133,2,NorthernSpain,Tempranillo,34
101137,2,Bordeaux,Bordeaux-style White Blend,9
101139,3,Tuscany,Sangiovese Grosso,65
101140,3,NorthernSpain,Red Blend,18
101142,2,California,Chardonnay,26
101143,1,California,Cabernet Sauvignon,20
101144,3,California,Chardonnay,55
101145,3,California,Chardonnay,40
101146,3,Tuscany,Sangiovese,60
101149,4,Bordeaux,Bordeaux-style Red Blend,38
101161,2,California,Red Blend,10
101172,3,California,Syrah,30
101174,5,California,Pinot Noir,150
101175,3,California,Syrah,24
101176,3,Bordeaux,Bordeaux-style Red Blend,16
101179,3,Washington,Gewürztraminer,11
101180,4,California,Zinfandel,36
101183,3,California,Chardonnay,75
101184,2,Washington,Riesling,9
101185,4,California,Chardonnay,35
101186,2,California,Cabernet Sauvignon,54
101188,2,California,Pinot Noir,30
101193,2,California,Syrah-Petite Sirah,39
101196,3,California,Syrah,49
101206,3,Washington,Red Blend,20
101207,3,California,Chardonnay,32
101208,3,Washington,Grenache,35
101210,4,California,Cabernet Sauvignon,39
101212,4,Tuscany,Red Blend,80
101213,2,California,Sparkling Blend,22
101220,2,Bordeaux,Rosé,15
101224,2,California,Cabernet Sauvignon,18
101225,2,Washington,Red Blend,18
101232,4,Washington,Red Blend,45
101236,3,California,Syrah,32
101237,3,Tuscany,Sangiovese,50
101238,2,California,Grenache,30
101239,3,California,Cabernet Sauvignon,65
101240,2,Washington,Chardonnay,6
101241,2,California,Cabernet Sauvignon,10
101242,2,California,Cabernet Sauvignon,65
101243,2,California,Cabernet Sauvignon,17
101249,2,NorthernSpain,Verdejo,18
101250,3,Washington,Syrah,25
101252,2,California,Merlot,20
101257,4,California,Cabernet Blend,115
101260,4,California,Fumé Blanc,75
101262,4,Bordeaux,Bordeaux-style Red Blend,60
101263,3,California,Merlot,35
101264,2,California,Sauvignon Blanc,24
101266,2,Tuscany,White Blend,21
101267,2,California,Meritage,25
101268,3,Tuscany,Red Blend,30
101269,4,California,Pinot Noir,110
101270,1,California,Pinot Noir,25
101273,3,Washington,Marsanne,25
101274,4,California,Red Blend,58
101278,2,California,Merlot,22
101282,3,California,Sparkling Blend,36
101283,2,NorthernSpain,Tempranillo,14
101284,3,California,Chardonnay,25
101285,2,California,Cabernet Franc,42
101288,3,Washington,Riesling,12
101289,3,California,Cabernet Sauvignon,25
101291,2,California,Merlot,15
101295,2,California,Sparkling Blend,12
101296,2,Washington,Sangiovese,22
101300,2,Tuscany,Red Blend,25
101303,3,Tuscany,Sangiovese Grosso,15
101307,3,Washington,Malbec,20
101308,2,California,Chardonnay,16
101312,3,Washington,Red Blend,28
101314,4,California,Bordeaux-style Red Blend,110
101318,1,California,Chardonnay,13
101321,4,California,Bordeaux-style Red Blend,125
101322,3,Tuscany,Sangiovese,24
101324,4,California,Cabernet Sauvignon,250
101328,3,Bordeaux,Bordeaux-style Red Blend,90
101329,2,California,Syrah,35
101330,1,Washington,Red Blend,25
101331,3,California,Zinfandel,37
101332,3,California,Cabernet Sauvignon,32
101334,3,California,Zinfandel,37
101336,4,California,Chardonnay,45
101338,3,Tuscany,Alicante,27
101340,2,Bordeaux,Cabernet Sauvignon,10
101344,2,Bordeaux,Bordeaux-style White Blend,10
101347,2,California,Chardonnay,21
101348,2,California,Red Blend,18
101349,4,Tuscany,Sangiovese Grosso,55
101353,2,California,Cabernet Sauvignon,69
101354,2,Tuscany,Pinot Grigio,18
101361,2,California,Pinot Noir,27
101363,2,California,Chardonnay,18
101364,3,California,Cabernet Sauvignon,45
101372,4,California,Zinfandel,38
101375,3,California,Pinot Noir,45
101376,2,California,Pinot Noir,22
101377,1,California,Pinot Grigio,10
101379,2,California,Pinot Grigio,12
101380,2,California,Pinot Gris,13
101384,2,California,Sangiovese,32
101385,4,Tuscany,Red Blend,85
101386,2,California,Pinot Noir,20
101389,2,California,Chardonnay,25
